timestamp,GB_GBN_solar_profile,year,month
2017-04-04T21:00:00.0,0.0,2017,4
2017-04-04T22:00:00.0,0.0,2017,4
2017-04-04T23:00:00.0,0.0,2017,4
2017-04-05T00:00:00.0,0.0,2017,4
2017-04-05T01:00:00.0,0.0,2017,4
2017-04-05T02:00:00.0,0.0,2017,4
2017-04-05T03:00:00.0,0.0,2017,4
2017-04-05T04:00:00.0,0.0,2017,4
2017-04-05T05:00:00.0,0.0078,2017,4
2017-04-05T06:00:00.0,0.0711,2017,4
2017-04-05T07:00:00.0,0.2606,2017,4
2017-04-05T08:00:00.0,0.4328,2017,4
2017-04-05T09:00:00.0,0.5514,2017,4
2017-04-05T10:00:00.0,0.5767,2017,4
2017-04-05T11:00:00.0,0.6241,2017,4
2017-04-05T12:00:00.0,0.647,2017,4
2017-04-05T13:00:00.0,0.6239,2017,4
2017-04-05T14:00:00.0,0.5798,2017,4
2017-04-05T15:00:00.0,0.457,2017,4
2017-04-05T16:00:00.0,0.2872,2017,4
2017-04-05T17:00:00.0,0.1266,2017,4
2017-04-05T18:00:00.0,0.0207,2017,4
2017-04-05T19:00:00.0,0.0,2017,4
2017-04-05T20:00:00.0,0.0,2017,4
2017-04-05T21:00:00.0,0.0,2017,4
2017-04-05T22:00:00.0,0.0,2017,4
2017-04-05T23:00:00.0,0.0,2017,4
2017-04-06T00:00:00.0,0.0,2017,4
2017-04-06T01:00:00.0,0.0,2017,4
2017-04-06T02:00:00.0,0.0,2017,4
2017-04-06T03:00:00.0,0.0,2017,4
2017-04-06T04:00:00.0,0.0,2017,4
2017-04-06T05:00:00.0,0.0001,2017,4
2017-04-06T06:00:00.0,0.043,2017,4
2017-04-06T07:00:00.0,0.1809,2017,4
2017-04-06T08:00:00.0,0.3674,2017,4
2017-04-06T09:00:00.0,0.5496,2017,4
2017-04-06T10:00:00.0,0.6793,2017,4
2017-04-06T11:00:00.0,0.7114,2017,4
2017-04-06T12:00:00.0,0.7361,2017,4
2017-04-06T13:00:00.0,0.7632,2017,4
2017-04-06T14:00:00.0,0.7281,2017,4
2017-04-06T15:00:00.0,0.6182,2017,4
2017-04-06T16:00:00.0,0.4564,2017,4
2017-04-06T17:00:00.0,0.2569,2017,4
2017-04-06T18:00:00.0,0.0792,2017,4
2017-04-06T19:00:00.0,0.0098,2017,4
2017-04-06T20:00:00.0,0.0,2017,4
2017-04-06T21:00:00.0,0.0,2017,4
2017-04-06T22:00:00.0,0.0,2017,4
2017-04-06T23:00:00.0,0.0,2017,4
2017-04-07T00:00:00.0,0.0,2017,4
2017-04-07T01:00:00.0,0.0,2017,4
2017-04-07T02:00:00.0,0.0,2017,4
2017-04-07T03:00:00.0,0.0,2017,4
2017-04-07T04:00:00.0,0.0,2017,4
2017-04-07T05:00:00.0,0.0002,2017,4
2017-04-07T06:00:00.0,0.036,2017,4
2017-04-07T07:00:00.0,0.1452,2017,4
2017-04-07T08:00:00.0,0.3032,2017,4
2017-04-07T09:00:00.0,0.4526,2017,4
2017-04-07T10:00:00.0,0.5335,2017,4
2017-04-07T11:00:00.0,0.5947,2017,4
2017-04-07T12:00:00.0,0.6879,2017,4
2017-04-07T13:00:00.0,0.7496,2017,4
2017-04-07T14:00:00.0,0.7422,2017,4
2017-04-07T15:00:00.0,0.6663,2017,4
2017-04-07T16:00:00.0,0.4903,2017,4
2017-04-07T17:00:00.0,0.2692,2017,4
2017-04-07T18:00:00.0,0.0878,2017,4
2017-04-07T19:00:00.0,0.0056,2017,4
2017-04-07T20:00:00.0,0.0,2017,4
2017-04-07T21:00:00.0,0.0,2017,4
2017-04-07T22:00:00.0,0.0,2017,4
2017-04-07T23:00:00.0,0.0,2017,4
2017-04-08T00:00:00.0,0.0,2017,4
2017-04-08T01:00:00.0,0.0,2017,4
2017-04-08T02:00:00.0,0.0,2017,4
2017-04-08T03:00:00.0,0.0,2017,4
2017-04-08T04:00:00.0,0.0,2017,4
2017-04-08T05:00:00.0,0.0004,2017,4
2017-04-08T06:00:00.0,0.0474,2017,4
2017-04-08T07:00:00.0,0.1988,2017,4
2017-04-08T08:00:00.0,0.4032,2017,4
2017-04-08T09:00:00.0,0.6298,2017,4
2017-04-08T10:00:00.0,0.8096,2017,4
2017-04-08T11:00:00.0,0.925,2017,4
2017-04-08T12:00:00.0,0.9837,2017,4
2017-04-08T13:00:00.0,0.9614,2017,4
2017-04-08T14:00:00.0,0.8688,2017,4
2017-04-08T15:00:00.0,0.7151,2017,4
2017-04-08T16:00:00.0,0.5107,2017,4
2017-04-08T17:00:00.0,0.2853,2017,4
2017-04-08T18:00:00.0,0.096,2017,4
2017-04-08T19:00:00.0,0.0105,2017,4
2017-04-08T20:00:00.0,0.0,2017,4
2017-04-08T21:00:00.0,0.0,2017,4
2017-04-08T22:00:00.0,0.0,2017,4
2017-04-08T23:00:00.0,0.0,2017,4
2017-04-09T00:00:00.0,0.0,2017,4
2017-04-09T01:00:00.0,0.0,2017,4
2017-04-09T02:00:00.0,0.0,2017,4
2017-04-09T03:00:00.0,0.0,2017,4
2017-04-09T04:00:00.0,0.0,2017,4
2017-04-09T05:00:00.0,0.0007,2017,4
2017-04-09T06:00:00.0,0.0568,2017,4
2017-04-09T07:00:00.0,0.2112,2017,4
2017-04-09T08:00:00.0,0.4174,2017,4
2017-04-09T09:00:00.0,0.6224,2017,4
2017-04-09T10:00:00.0,0.7861,2017,4
2017-04-09T11:00:00.0,0.888,2017,4
2017-04-09T12:00:00.0,0.9324,2017,4
2017-04-09T13:00:00.0,0.9078,2017,4
2017-04-09T14:00:00.0,0.7978,2017,4
2017-04-09T15:00:00.0,0.6206,2017,4
2017-04-09T16:00:00.0,0.415,2017,4
2017-04-09T17:00:00.0,0.2149,2017,4
2017-04-09T18:00:00.0,0.0662,2017,4
2017-04-09T19:00:00.0,0.0052,2017,4
2017-04-09T20:00:00.0,0.0,2017,4
2017-04-09T21:00:00.0,0.0,2017,4
2017-04-09T22:00:00.0,0.0,2017,4
2017-04-09T23:00:00.0,0.0,2017,4
2017-04-10T00:00:00.0,0.0,2017,4
2017-04-10T01:00:00.0,0.0,2017,4
2017-04-10T02:00:00.0,0.0,2017,4
2017-04-10T03:00:00.0,0.0,2017,4
2017-04-10T04:00:00.0,0.0,2017,4
2017-04-10T05:00:00.0,0.0022,2017,4
2017-04-10T06:00:00.0,0.0527,2017,4
2017-04-10T07:00:00.0,0.21,2017,4
2017-04-10T08:00:00.0,0.3928,2017,4
2017-04-10T09:00:00.0,0.5279,2017,4
2017-04-10T10:00:00.0,0.5873,2017,4
2017-04-10T11:00:00.0,0.607,2017,4
2017-04-10T12:00:00.0,0.6138,2017,4
2017-04-10T13:00:00.0,0.6002,2017,4
2017-04-10T14:00:00.0,0.5551,2017,4
2017-04-10T15:00:00.0,0.4755,2017,4
2017-04-10T16:00:00.0,0.3322,2017,4
2017-04-10T17:00:00.0,0.202,2017,4
2017-04-10T18:00:00.0,0.0656,2017,4
2017-04-10T19:00:00.0,0.0039,2017,4
2017-04-10T20:00:00.0,0.0,2017,4
2017-04-10T21:00:00.0,0.0,2017,4
2017-04-10T22:00:00.0,0.0,2017,4
2017-04-10T23:00:00.0,0.0,2017,4
2017-04-11T00:00:00.0,0.0,2017,4
2017-04-11T01:00:00.0,0.0,2017,4
2017-04-11T02:00:00.0,0.0,2017,4
2017-04-11T03:00:00.0,0.0,2017,4
2017-04-11T04:00:00.0,0.0,2017,4
2017-04-11T05:00:00.0,0.0019,2017,4
2017-04-11T06:00:00.0,0.0616,2017,4
2017-04-11T07:00:00.0,0.1908,2017,4
2017-04-11T08:00:00.0,0.3551,2017,4
2017-04-11T09:00:00.0,0.5206,2017,4
2017-04-11T10:00:00.0,0.6298,2017,4
2017-04-11T11:00:00.0,0.7089,2017,4
2017-04-11T12:00:00.0,0.7614,2017,4
2017-04-11T13:00:00.0,0.7503,2017,4
2017-04-11T14:00:00.0,0.6515,2017,4
2017-04-11T15:00:00.0,0.5502,2017,4
2017-04-11T16:00:00.0,0.4242,2017,4
2017-04-11T17:00:00.0,0.2582,2017,4
2017-04-11T18:00:00.0,0.094,2017,4
2017-04-11T19:00:00.0,0.0146,2017,4
2017-04-11T20:00:00.0,0.0,2017,4
2017-04-11T21:00:00.0,0.0,2017,4
2017-04-11T22:00:00.0,0.0,2017,4
2017-04-11T23:00:00.0,0.0,2017,4
2017-04-12T00:00:00.0,0.0,2017,4
2017-04-12T01:00:00.0,0.0,2017,4
2017-04-12T02:00:00.0,0.0,2017,4
2017-04-12T03:00:00.0,0.0,2017,4
2017-04-12T04:00:00.0,0.0,2017,4
2017-04-12T05:00:00.0,0.0002,2017,4
2017-04-12T06:00:00.0,0.0297,2017,4
2017-04-12T07:00:00.0,0.102,2017,4
2017-04-12T08:00:00.0,0.2056,2017,4
2017-04-12T09:00:00.0,0.313,2017,4
2017-04-12T10:00:00.0,0.407,2017,4
2017-04-12T11:00:00.0,0.5212,2017,4
2017-04-12T12:00:00.0,0.5892,2017,4
2017-04-12T13:00:00.0,0.604,2017,4
2017-04-12T14:00:00.0,0.5743,2017,4
2017-04-12T15:00:00.0,0.4644,2017,4
2017-04-12T16:00:00.0,0.334,2017,4
2017-04-12T17:00:00.0,0.1946,2017,4
2017-04-12T18:00:00.0,0.0683,2017,4
2017-04-12T19:00:00.0,0.0064,2017,4
2017-04-12T20:00:00.0,0.0,2017,4
2017-04-12T21:00:00.0,0.0,2017,4
2017-04-12T22:00:00.0,0.0,2017,4
2017-04-12T23:00:00.0,0.0,2017,4
2017-04-13T00:00:00.0,0.0,2017,4
2017-04-13T01:00:00.0,0.0,2017,4
2017-04-13T02:00:00.0,0.0,2017,4
2017-04-13T03:00:00.0,0.0,2017,4
2017-04-13T04:00:00.0,0.0,2017,4
2017-04-13T05:00:00.0,0.0001,2017,4
2017-04-13T06:00:00.0,0.029,2017,4
2017-04-13T07:00:00.0,0.1536,2017,4
2017-04-13T08:00:00.0,0.2902,2017,4
2017-04-13T09:00:00.0,0.4322,2017,4
2017-04-13T10:00:00.0,0.5052,2017,4
2017-04-13T11:00:00.0,0.5107,2017,4
2017-04-13T12:00:00.0,0.4532,2017,4
2017-04-13T13:00:00.0,0.5039,2017,4
2017-04-13T14:00:00.0,0.4829,2017,4
2017-04-13T15:00:00.0,0.3514,2017,4
2017-04-13T16:00:00.0,0.2482,2017,4
2017-04-13T17:00:00.0,0.1385,2017,4
2017-04-13T18:00:00.0,0.061,2017,4
2017-04-13T19:00:00.0,0.011,2017,4
2017-04-13T20:00:00.0,0.0,2017,4
2017-04-13T21:00:00.0,0.0,2017,4
2017-04-13T22:00:00.0,0.0,2017,4
2017-04-13T23:00:00.0,0.0,2017,4
2017-04-14T00:00:00.0,0.0,2017,4
2017-04-14T01:00:00.0,0.0,2017,4
2017-04-14T02:00:00.0,0.0,2017,4
2017-04-14T03:00:00.0,0.0,2017,4
2017-04-14T04:00:00.0,0.0,2017,4
2017-04-14T05:00:00.0,0.0002,2017,4
2017-04-14T06:00:00.0,0.013,2017,4
2017-04-14T07:00:00.0,0.0686,2017,4
2017-04-14T08:00:00.0,0.1502,2017,4
2017-04-14T09:00:00.0,0.2372,2017,4
2017-04-14T10:00:00.0,0.331,2017,4
2017-04-14T11:00:00.0,0.3742,2017,4
2017-04-14T12:00:00.0,0.4206,2017,4
2017-04-14T13:00:00.0,0.4069,2017,4
2017-04-14T14:00:00.0,0.3285,2017,4
2017-04-14T15:00:00.0,0.2643,2017,4
2017-04-14T16:00:00.0,0.1735,2017,4
2017-04-14T17:00:00.0,0.1014,2017,4
2017-04-14T18:00:00.0,0.0378,2017,4
2017-04-14T19:00:00.0,0.0036,2017,4
2017-04-14T20:00:00.0,0.0,2017,4
2017-04-14T21:00:00.0,0.0,2017,4
2017-04-14T22:00:00.0,0.0,2017,4
2017-04-14T23:00:00.0,0.0,2017,4
2017-04-15T00:00:00.0,0.0,2017,4
2017-04-15T01:00:00.0,0.0,2017,4
2017-04-15T02:00:00.0,0.0,2017,4
2017-04-15T03:00:00.0,0.0,2017,4
2017-04-15T04:00:00.0,0.0,2017,4
2017-04-15T05:00:00.0,0.0002,2017,4
2017-04-15T06:00:00.0,0.0236,2017,4
2017-04-15T07:00:00.0,0.1231,2017,4
2017-04-15T08:00:00.0,0.2611,2017,4
2017-04-15T09:00:00.0,0.405,2017,4
2017-04-15T10:00:00.0,0.5364,2017,4
2017-04-15T11:00:00.0,0.6364,2017,4
2017-04-15T12:00:00.0,0.7068,2017,4
2017-04-15T13:00:00.0,0.8007,2017,4
2017-04-15T14:00:00.0,0.7598,2017,4
2017-04-15T15:00:00.0,0.634,2017,4
2017-04-15T16:00:00.0,0.4734,2017,4
2017-04-15T17:00:00.0,0.2938,2017,4
2017-04-15T18:00:00.0,0.1397,2017,4
2017-04-15T19:00:00.0,0.0214,2017,4
2017-04-15T20:00:00.0,0.0,2017,4
2017-04-15T21:00:00.0,0.0,2017,4
2017-04-15T22:00:00.0,0.0,2017,4
2017-04-15T23:00:00.0,0.0,2017,4
2017-04-16T00:00:00.0,0.0,2017,4
2017-04-16T01:00:00.0,0.0,2017,4
2017-04-16T02:00:00.0,0.0,2017,4
2017-04-16T03:00:00.0,0.0,2017,4
2017-04-16T04:00:00.0,0.0,2017,4
2017-04-16T05:00:00.0,0.0002,2017,4
2017-04-16T06:00:00.0,0.0274,2017,4
2017-04-16T07:00:00.0,0.1586,2017,4
2017-04-16T08:00:00.0,0.3512,2017,4
2017-04-16T09:00:00.0,0.4456,2017,4
2017-04-16T10:00:00.0,0.5154,2017,4
2017-04-16T11:00:00.0,0.5716,2017,4
2017-04-16T12:00:00.0,0.4994,2017,4
2017-04-16T13:00:00.0,0.3951,2017,4
2017-04-16T14:00:00.0,0.3414,2017,4
2017-04-16T15:00:00.0,0.2914,2017,4
2017-04-16T16:00:00.0,0.2234,2017,4
2017-04-16T17:00:00.0,0.1344,2017,4
2017-04-16T18:00:00.0,0.0636,2017,4
2017-04-16T19:00:00.0,0.0118,2017,4
2017-04-16T20:00:00.0,0.0,2017,4
2017-04-16T21:00:00.0,0.0,2017,4
2017-04-16T22:00:00.0,0.0,2017,4
2017-04-16T23:00:00.0,0.0,2017,4
2017-04-17T00:00:00.0,0.0,2017,4
2017-04-17T01:00:00.0,0.0,2017,4
2017-04-17T02:00:00.0,0.0,2017,4
2017-04-17T03:00:00.0,0.0,2017,4
2017-04-17T04:00:00.0,0.0,2017,4
2017-04-17T05:00:00.0,0.0002,2017,4
2017-04-17T06:00:00.0,0.0195,2017,4
2017-04-17T07:00:00.0,0.1132,2017,4
2017-04-17T08:00:00.0,0.2438,2017,4
2017-04-17T09:00:00.0,0.3494,2017,4
2017-04-17T10:00:00.0,0.4296,2017,4
2017-04-17T11:00:00.0,0.4753,2017,4
2017-04-17T12:00:00.0,0.5031,2017,4
2017-04-17T13:00:00.0,0.5506,2017,4
2017-04-17T14:00:00.0,0.4913,2017,4
2017-04-17T15:00:00.0,0.4476,2017,4
2017-04-17T16:00:00.0,0.3154,2017,4
2017-04-17T17:00:00.0,0.1723,2017,4
2017-04-17T18:00:00.0,0.0711,2017,4
2017-04-17T19:00:00.0,0.0146,2017,4
2017-04-17T20:00:00.0,0.0001,2017,4
2017-04-17T21:00:00.0,0.0,2017,4
2017-04-17T22:00:00.0,0.0,2017,4
2017-04-17T23:00:00.0,0.0,2017,4
2017-04-18T00:00:00.0,0.0,2017,4
2017-04-18T01:00:00.0,0.0,2017,4
2017-04-18T02:00:00.0,0.0,2017,4
2017-04-18T03:00:00.0,0.0,2017,4
2017-04-18T04:00:00.0,0.0,2017,4
2017-04-18T05:00:00.0,0.001,2017,4
2017-04-18T06:00:00.0,0.0606,2017,4
2017-04-18T07:00:00.0,0.2377,2017,4
2017-04-18T08:00:00.0,0.4654,2017,4
2017-04-18T09:00:00.0,0.6691,2017,4
2017-04-18T10:00:00.0,0.7889,2017,4
2017-04-18T11:00:00.0,0.8883,2017,4
2017-04-18T12:00:00.0,0.9105,2017,4
2017-04-18T13:00:00.0,0.8728,2017,4
2017-04-18T14:00:00.0,0.7802,2017,4
2017-04-18T15:00:00.0,0.6383,2017,4
2017-04-18T16:00:00.0,0.4648,2017,4
2017-04-18T17:00:00.0,0.2833,2017,4
2017-04-18T18:00:00.0,0.129,2017,4
2017-04-18T19:00:00.0,0.0223,2017,4
2017-04-18T20:00:00.0,0.0,2017,4
2017-04-18T21:00:00.0,0.0,2017,4
2017-04-18T22:00:00.0,0.0,2017,4
2017-04-18T23:00:00.0,0.0,2017,4
2017-04-19T00:00:00.0,0.0,2017,4
2017-04-19T01:00:00.0,0.0,2017,4
2017-04-19T02:00:00.0,0.0,2017,4
2017-04-19T03:00:00.0,0.0,2017,4
2017-04-19T04:00:00.0,0.0001,2017,4
2017-04-19T05:00:00.0,0.0048,2017,4
2017-04-19T06:00:00.0,0.0826,2017,4
2017-04-19T07:00:00.0,0.2364,2017,4
2017-04-19T08:00:00.0,0.4086,2017,4
2017-04-19T09:00:00.0,0.566,2017,4
2017-04-19T10:00:00.0,0.7037,2017,4
2017-04-19T11:00:00.0,0.7951,2017,4
2017-04-19T12:00:00.0,0.8031,2017,4
2017-04-19T13:00:00.0,0.763,2017,4
2017-04-19T14:00:00.0,0.6741,2017,4
2017-04-19T15:00:00.0,0.5334,2017,4
2017-04-19T16:00:00.0,0.3747,2017,4
2017-04-19T17:00:00.0,0.2136,2017,4
2017-04-19T18:00:00.0,0.0768,2017,4
2017-04-19T19:00:00.0,0.0071,2017,4
2017-04-19T20:00:00.0,0.0012,2017,4
2017-04-19T21:00:00.0,0.0,2017,4
2017-04-19T22:00:00.0,0.0,2017,4
2017-04-19T23:00:00.0,0.0,2017,4
2017-04-20T00:00:00.0,0.0,2017,4
2017-04-20T01:00:00.0,0.0,2017,4
2017-04-20T02:00:00.0,0.0,2017,4
2017-04-20T03:00:00.0,0.0,2017,4
2017-04-20T04:00:00.0,0.0002,2017,4
2017-04-20T05:00:00.0,0.0023,2017,4
2017-04-20T06:00:00.0,0.0383,2017,4
2017-04-20T07:00:00.0,0.115,2017,4
2017-04-20T08:00:00.0,0.2247,2017,4
2017-04-20T09:00:00.0,0.3624,2017,4
2017-04-20T10:00:00.0,0.4556,2017,4
2017-04-20T11:00:00.0,0.4956,2017,4
2017-04-20T12:00:00.0,0.479,2017,4
2017-04-20T13:00:00.0,0.45,2017,4
2017-04-20T14:00:00.0,0.4105,2017,4
2017-04-20T15:00:00.0,0.3296,2017,4
2017-04-20T16:00:00.0,0.2402,2017,4
2017-04-20T17:00:00.0,0.1372,2017,4
2017-04-20T18:00:00.0,0.0496,2017,4
2017-04-20T19:00:00.0,0.0044,2017,4
2017-04-20T20:00:00.0,0.0012,2017,4
2017-04-20T21:00:00.0,0.0002,2017,4
2017-04-20T22:00:00.0,0.0,2017,4
2017-04-20T23:00:00.0,0.0,2017,4
2017-04-21T00:00:00.0,0.0,2017,4
2017-04-21T01:00:00.0,0.0,2017,4
2017-04-21T02:00:00.0,0.0,2017,4
2017-04-21T03:00:00.0,0.0,2017,4
2017-04-21T04:00:00.0,0.0,2017,4
2017-04-21T05:00:00.0,0.0016,2017,4
2017-04-21T06:00:00.0,0.0295,2017,4
2017-04-21T07:00:00.0,0.0901,2017,4
2017-04-21T08:00:00.0,0.1654,2017,4
2017-04-21T09:00:00.0,0.2692,2017,4
2017-04-21T10:00:00.0,0.3902,2017,4
2017-04-21T11:00:00.0,0.4302,2017,4
2017-04-21T12:00:00.0,0.3951,2017,4
2017-04-21T13:00:00.0,0.3648,2017,4
2017-04-21T14:00:00.0,0.3173,2017,4
2017-04-21T15:00:00.0,0.2562,2017,4
2017-04-21T16:00:00.0,0.1889,2017,4
2017-04-21T17:00:00.0,0.122,2017,4
2017-04-21T18:00:00.0,0.05,2017,4
2017-04-21T19:00:00.0,0.0058,2017,4
2017-04-21T20:00:00.0,0.0009,2017,4
2017-04-21T21:00:00.0,0.0,2017,4
2017-04-21T22:00:00.0,0.0,2017,4
2017-04-21T23:00:00.0,0.0,2017,4
2017-04-22T00:00:00.0,0.0,2017,4
2017-04-22T01:00:00.0,0.0,2017,4
2017-04-22T02:00:00.0,0.0,2017,4
2017-04-22T03:00:00.0,0.0,2017,4
2017-04-22T04:00:00.0,0.0001,2017,4
2017-04-22T05:00:00.0,0.0036,2017,4
2017-04-22T06:00:00.0,0.056,2017,4
2017-04-22T07:00:00.0,0.1796,2017,4
2017-04-22T08:00:00.0,0.321,2017,4
2017-04-22T09:00:00.0,0.4605,2017,4
2017-04-22T10:00:00.0,0.5784,2017,4
2017-04-22T11:00:00.0,0.6827,2017,4
2017-04-22T12:00:00.0,0.7759,2017,4
2017-04-22T13:00:00.0,0.7981,2017,4
2017-04-22T14:00:00.0,0.7568,2017,4
2017-04-22T15:00:00.0,0.6531,2017,4
2017-04-22T16:00:00.0,0.4834,2017,4
2017-04-22T17:00:00.0,0.3024,2017,4
2017-04-22T18:00:00.0,0.1276,2017,4
2017-04-22T19:00:00.0,0.0154,2017,4
2017-04-22T20:00:00.0,0.0011,2017,4
2017-04-22T21:00:00.0,0.0,2017,4
2017-04-22T22:00:00.0,0.0,2017,4
2017-04-22T23:00:00.0,0.0,2017,4
2017-04-23T00:00:00.0,0.0,2017,4
2017-04-23T01:00:00.0,0.0,2017,4
2017-04-23T02:00:00.0,0.0,2017,4
2017-04-23T03:00:00.0,0.0,2017,4
2017-04-23T04:00:00.0,0.0,2017,4
2017-04-23T05:00:00.0,0.0042,2017,4
2017-04-23T06:00:00.0,0.0655,2017,4
2017-04-23T07:00:00.0,0.1994,2017,4
2017-04-23T08:00:00.0,0.3716,2017,4
2017-04-23T09:00:00.0,0.5234,2017,4
2017-04-23T10:00:00.0,0.6605,2017,4
2017-04-23T11:00:00.0,0.7358,2017,4
2017-04-23T12:00:00.0,0.7562,2017,4
2017-04-23T13:00:00.0,0.7519,2017,4
2017-04-23T14:00:00.0,0.6858,2017,4
2017-04-23T15:00:00.0,0.5778,2017,4
2017-04-23T16:00:00.0,0.4364,2017,4
2017-04-23T17:00:00.0,0.2852,2017,4
2017-04-23T18:00:00.0,0.1277,2017,4
2017-04-23T19:00:00.0,0.0184,2017,4
2017-04-23T20:00:00.0,0.0011,2017,4
2017-04-23T21:00:00.0,0.0004,2017,4
2017-04-23T22:00:00.0,0.0,2017,4
2017-04-23T23:00:00.0,0.0,2017,4
2017-04-24T00:00:00.0,0.0,2017,4
2017-04-24T01:00:00.0,0.0,2017,4
2017-04-24T02:00:00.0,0.0,2017,4
2017-04-24T03:00:00.0,0.0,2017,4
2017-04-24T04:00:00.0,0.0,2017,4
2017-04-24T05:00:00.0,0.0048,2017,4
2017-04-24T06:00:00.0,0.0534,2017,4
2017-04-24T07:00:00.0,0.1492,2017,4
2017-04-24T08:00:00.0,0.2574,2017,4
2017-04-24T09:00:00.0,0.3587,2017,4
2017-04-24T10:00:00.0,0.4247,2017,4
2017-04-24T11:00:00.0,0.4531,2017,4
2017-04-24T12:00:00.0,0.4469,2017,4
2017-04-24T13:00:00.0,0.4216,2017,4
2017-04-24T14:00:00.0,0.384,2017,4
2017-04-24T15:00:00.0,0.3346,2017,4
2017-04-24T16:00:00.0,0.279,2017,4
2017-04-24T17:00:00.0,0.192,2017,4
2017-04-24T18:00:00.0,0.0887,2017,4
2017-04-24T19:00:00.0,0.0138,2017,4
2017-04-24T20:00:00.0,0.0008,2017,4
2017-04-24T21:00:00.0,0.0004,2017,4
2017-04-24T22:00:00.0,0.0,2017,4
2017-04-24T23:00:00.0,0.0,2017,4
2017-04-25T00:00:00.0,0.0,2017,4
2017-04-25T01:00:00.0,0.0,2017,4
2017-04-25T02:00:00.0,0.0,2017,4
2017-04-25T03:00:00.0,0.0,2017,4
2017-04-25T04:00:00.0,0.0004,2017,4
2017-04-25T05:00:00.0,0.0099,2017,4
2017-04-25T06:00:00.0,0.105,2017,4
2017-04-25T07:00:00.0,0.2876,2017,4
2017-04-25T08:00:00.0,0.4753,2017,4
2017-04-25T09:00:00.0,0.637,2017,4
2017-04-25T10:00:00.0,0.7124,2017,4
2017-04-25T11:00:00.0,0.7413,2017,4
2017-04-25T12:00:00.0,0.7352,2017,4
2017-04-25T13:00:00.0,0.7278,2017,4
2017-04-25T14:00:00.0,0.6556,2017,4
2017-04-25T15:00:00.0,0.521,2017,4
2017-04-25T16:00:00.0,0.3747,2017,4
2017-04-25T17:00:00.0,0.247,2017,4
2017-04-25T18:00:00.0,0.1076,2017,4
2017-04-25T19:00:00.0,0.017,2017,4
2017-04-25T20:00:00.0,0.0021,2017,4
2017-04-25T21:00:00.0,0.0,2017,4
2017-04-25T22:00:00.0,0.0,2017,4
2017-04-25T23:00:00.0,0.0,2017,4
2017-04-26T00:00:00.0,0.0,2017,4
2017-04-26T01:00:00.0,0.0,2017,4
2017-04-26T02:00:00.0,0.0,2017,4
2017-04-26T03:00:00.0,0.0,2017,4
2017-04-26T04:00:00.0,0.0,2017,4
2017-04-26T05:00:00.0,0.0079,2017,4
2017-04-26T06:00:00.0,0.0902,2017,4
2017-04-26T07:00:00.0,0.2327,2017,4
2017-04-26T08:00:00.0,0.3939,2017,4
2017-04-26T09:00:00.0,0.537,2017,4
2017-04-26T10:00:00.0,0.6457,2017,4
2017-04-26T11:00:00.0,0.6914,2017,4
2017-04-26T12:00:00.0,0.7408,2017,4
2017-04-26T13:00:00.0,0.734,2017,4
2017-04-26T14:00:00.0,0.642,2017,4
2017-04-26T15:00:00.0,0.5266,2017,4
2017-04-26T16:00:00.0,0.3902,2017,4
2017-04-26T17:00:00.0,0.2543,2017,4
2017-04-26T18:00:00.0,0.1209,2017,4
2017-04-26T19:00:00.0,0.0196,2017,4
2017-04-26T20:00:00.0,0.0004,2017,4
2017-04-26T21:00:00.0,0.0,2017,4
2017-04-26T22:00:00.0,0.0,2017,4
2017-04-26T23:00:00.0,0.0,2017,4
2017-04-27T00:00:00.0,0.0,2017,4
2017-04-27T01:00:00.0,0.0,2017,4
2017-04-27T02:00:00.0,0.0,2017,4
2017-04-27T03:00:00.0,0.0,2017,4
2017-04-27T04:00:00.0,0.0001,2017,4
2017-04-27T05:00:00.0,0.0108,2017,4
2017-04-27T06:00:00.0,0.0986,2017,4
2017-04-27T07:00:00.0,0.2333,2017,4
2017-04-27T08:00:00.0,0.382,2017,4
2017-04-27T09:00:00.0,0.5105,2017,4
2017-04-27T10:00:00.0,0.5537,2017,4
2017-04-27T11:00:00.0,0.5284,2017,4
2017-04-27T12:00:00.0,0.4969,2017,4
2017-04-27T13:00:00.0,0.429,2017,4
2017-04-27T14:00:00.0,0.3524,2017,4
2017-04-27T15:00:00.0,0.2882,2017,4
2017-04-27T16:00:00.0,0.2068,2017,4
2017-04-27T17:00:00.0,0.147,2017,4
2017-04-27T18:00:00.0,0.065,2017,4
2017-04-27T19:00:00.0,0.0104,2017,4
2017-04-27T20:00:00.0,0.0007,2017,4
2017-04-27T21:00:00.0,0.0001,2017,4
2017-04-27T22:00:00.0,0.0,2017,4
2017-04-27T23:00:00.0,0.0,2017,4
2017-04-28T00:00:00.0,0.0,2017,4
2017-04-28T01:00:00.0,0.0,2017,4
2017-04-28T02:00:00.0,0.0,2017,4
2017-04-28T03:00:00.0,0.0,2017,4
2017-04-28T04:00:00.0,0.0,2017,4
2017-04-28T05:00:00.0,0.0092,2017,4
2017-04-28T06:00:00.0,0.0795,2017,4
2017-04-28T07:00:00.0,0.2043,2017,4
2017-04-28T08:00:00.0,0.3475,2017,4
2017-04-28T09:00:00.0,0.4568,2017,4
2017-04-28T10:00:00.0,0.4932,2017,4
2017-04-28T11:00:00.0,0.4821,2017,4
2017-04-28T12:00:00.0,0.4716,2017,4
2017-04-28T13:00:00.0,0.453,2017,4
