timestamp,GB_GBN_wind_onshore_profile,year,month
2017-03-23T02:00:00.0,0.3403,2017,3
2017-03-23T03:00:00.0,0.3474,2017,3
2017-03-23T04:00:00.0,0.3346,2017,3
2017-03-23T05:00:00.0,0.3236,2017,3
2017-03-23T06:00:00.0,0.3054,2017,3
2017-03-23T07:00:00.0,0.2967,2017,3
2017-03-23T08:00:00.0,0.2916,2017,3
2017-03-23T09:00:00.0,0.3116,2017,3
2017-03-23T10:00:00.0,0.3072,2017,3
2017-03-23T11:00:00.0,0.3024,2017,3
2017-03-23T12:00:00.0,0.3061,2017,3
2017-03-23T13:00:00.0,0.3008,2017,3
2017-03-23T14:00:00.0,0.2782,2017,3
2017-03-23T15:00:00.0,0.2658,2017,3
2017-03-23T16:00:00.0,0.2543,2017,3
2017-03-23T17:00:00.0,0.2479,2017,3
2017-03-23T18:00:00.0,0.2396,2017,3
2017-03-23T19:00:00.0,0.2451,2017,3
2017-03-23T20:00:00.0,0.2442,2017,3
2017-03-23T21:00:00.0,0.2364,2017,3
2017-03-23T22:00:00.0,0.2282,2017,3
2017-03-23T23:00:00.0,0.2172,2017,3
2017-03-24T00:00:00.0,0.2048,2017,3
2017-03-24T01:00:00.0,0.2021,2017,3
2017-03-24T02:00:00.0,0.1954,2017,3
2017-03-24T03:00:00.0,0.194,2017,3
2017-03-24T04:00:00.0,0.1986,2017,3
2017-03-24T05:00:00.0,0.1945,2017,3
2017-03-24T06:00:00.0,0.1918,2017,3
2017-03-24T07:00:00.0,0.189,2017,3
2017-03-24T08:00:00.0,0.185,2017,3
2017-03-24T09:00:00.0,0.1848,2017,3
2017-03-24T10:00:00.0,0.1837,2017,3
2017-03-24T11:00:00.0,0.183,2017,3
2017-03-24T12:00:00.0,0.1887,2017,3
2017-03-24T13:00:00.0,0.1892,2017,3
2017-03-24T14:00:00.0,0.185,2017,3
2017-03-24T15:00:00.0,0.1738,2017,3
2017-03-24T16:00:00.0,0.171,2017,3
2017-03-24T17:00:00.0,0.1622,2017,3
2017-03-24T18:00:00.0,0.1446,2017,3
2017-03-24T19:00:00.0,0.1308,2017,3
2017-03-24T20:00:00.0,0.1402,2017,3
2017-03-24T21:00:00.0,0.1318,2017,3
2017-03-24T22:00:00.0,0.1254,2017,3
2017-03-24T23:00:00.0,0.1292,2017,3
2017-03-25T00:00:00.0,0.1436,2017,3
2017-03-25T01:00:00.0,0.1462,2017,3
2017-03-25T02:00:00.0,0.1498,2017,3
2017-03-25T03:00:00.0,0.1518,2017,3
2017-03-25T04:00:00.0,0.1628,2017,3
2017-03-25T05:00:00.0,0.1608,2017,3
2017-03-25T06:00:00.0,0.1615,2017,3
2017-03-25T07:00:00.0,0.1579,2017,3
2017-03-25T08:00:00.0,0.1532,2017,3
2017-03-25T09:00:00.0,0.1504,2017,3
2017-03-25T10:00:00.0,0.1392,2017,3
2017-03-25T11:00:00.0,0.137,2017,3
2017-03-25T12:00:00.0,0.1393,2017,3
2017-03-25T13:00:00.0,0.1436,2017,3
2017-03-25T14:00:00.0,0.1389,2017,3
2017-03-25T15:00:00.0,0.131,2017,3
2017-03-25T16:00:00.0,0.1257,2017,3
2017-03-25T17:00:00.0,0.1155,2017,3
2017-03-25T18:00:00.0,0.1163,2017,3
2017-03-25T19:00:00.0,0.1052,2017,3
2017-03-25T20:00:00.0,0.0973,2017,3
2017-03-25T21:00:00.0,0.0983,2017,3
2017-03-25T22:00:00.0,0.0937,2017,3
2017-03-25T23:00:00.0,0.0895,2017,3
2017-03-26T00:00:00.0,0.0884,2017,3
2017-03-26T04:00:00.0,0.1017,2017,3
2017-03-26T05:00:00.0,0.1034,2017,3
2017-03-26T06:00:00.0,0.097,2017,3
2017-03-26T07:00:00.0,0.1017,2017,3
2017-03-26T08:00:00.0,0.1092,2017,3
2017-03-26T09:00:00.0,0.1094,2017,3
2017-03-26T10:00:00.0,0.114,2017,3
2017-03-26T11:00:00.0,0.1298,2017,3
2017-03-26T12:00:00.0,0.1386,2017,3
2017-03-26T13:00:00.0,0.1403,2017,3
2017-03-26T14:00:00.0,0.134,2017,3
2017-03-26T15:00:00.0,0.1334,2017,3
2017-03-26T16:00:00.0,0.1414,2017,3
2017-03-26T17:00:00.0,0.1491,2017,3
2017-03-26T18:00:00.0,0.1532,2017,3
2017-03-26T19:00:00.0,0.1562,2017,3
2017-03-26T20:00:00.0,0.1696,2017,3
2017-03-26T21:00:00.0,0.1708,2017,3
2017-03-26T22:00:00.0,0.1638,2017,3
2017-03-26T23:00:00.0,0.1578,2017,3
2017-03-27T00:00:00.0,0.1548,2017,3
2017-03-27T01:00:00.0,0.1466,2017,3
2017-03-27T02:00:00.0,0.129,2017,3
2017-03-27T03:00:00.0,0.1245,2017,3
2017-03-27T04:00:00.0,0.1054,2017,3
2017-03-27T05:00:00.0,0.0916,2017,3
2017-03-27T06:00:00.0,0.087,2017,3
2017-03-27T07:00:00.0,0.0908,2017,3
2017-03-27T08:00:00.0,0.0953,2017,3
2017-03-27T09:00:00.0,0.1112,2017,3
2017-03-27T10:00:00.0,0.1164,2017,3
2017-03-27T11:00:00.0,0.1162,2017,3
2017-03-27T12:00:00.0,0.1256,2017,3
2017-03-27T13:00:00.0,0.1184,2017,3
2017-03-27T14:00:00.0,0.1205,2017,3
2017-03-27T15:00:00.0,0.1226,2017,3
2017-03-27T16:00:00.0,0.1165,2017,3
2017-03-27T17:00:00.0,0.1023,2017,3
2017-03-27T18:00:00.0,0.0972,2017,3
2017-03-27T19:00:00.0,0.1002,2017,3
2017-03-27T20:00:00.0,0.1045,2017,3
2017-03-27T21:00:00.0,0.11,2017,3
2017-03-27T22:00:00.0,0.1196,2017,3
2017-03-27T23:00:00.0,0.1218,2017,3
2017-03-28T00:00:00.0,0.1272,2017,3
2017-03-28T01:00:00.0,0.124,2017,3
2017-03-28T02:00:00.0,0.1163,2017,3
2017-03-28T03:00:00.0,0.114,2017,3
2017-03-28T04:00:00.0,0.1151,2017,3
2017-03-28T05:00:00.0,0.1136,2017,3
2017-03-28T06:00:00.0,0.1098,2017,3
2017-03-28T07:00:00.0,0.108,2017,3
2017-03-28T08:00:00.0,0.0993,2017,3
2017-03-28T09:00:00.0,0.0956,2017,3
2017-03-28T10:00:00.0,0.0973,2017,3
2017-03-28T11:00:00.0,0.1076,2017,3
2017-03-28T12:00:00.0,0.1172,2017,3
2017-03-28T13:00:00.0,0.1293,2017,3
2017-03-28T14:00:00.0,0.1348,2017,3
2017-03-28T15:00:00.0,0.1449,2017,3
2017-03-28T16:00:00.0,0.1382,2017,3
2017-03-28T17:00:00.0,0.1357,2017,3
2017-03-28T18:00:00.0,0.1362,2017,3
2017-03-28T19:00:00.0,0.1417,2017,3
2017-03-28T20:00:00.0,0.1463,2017,3
2017-03-28T21:00:00.0,0.1482,2017,3
2017-03-28T22:00:00.0,0.1398,2017,3
2017-03-28T23:00:00.0,0.1436,2017,3
2017-03-29T00:00:00.0,0.1418,2017,3
2017-03-29T01:00:00.0,0.133,2017,3
2017-03-29T02:00:00.0,0.1226,2017,3
2017-03-29T03:00:00.0,0.1092,2017,3
2017-03-29T04:00:00.0,0.1066,2017,3
2017-03-29T05:00:00.0,0.12,2017,3
2017-03-29T06:00:00.0,0.133,2017,3
2017-03-29T07:00:00.0,0.1492,2017,3
2017-03-29T08:00:00.0,0.172,2017,3
2017-03-29T09:00:00.0,0.1944,2017,3
2017-03-29T10:00:00.0,0.239,2017,3
2017-03-29T11:00:00.0,0.2764,2017,3
2017-03-29T12:00:00.0,0.2942,2017,3
2017-03-29T13:00:00.0,0.3258,2017,3
2017-03-29T14:00:00.0,0.37,2017,3
2017-03-29T15:00:00.0,0.3757,2017,3
2017-03-29T16:00:00.0,0.3898,2017,3
2017-03-29T17:00:00.0,0.372,2017,3
2017-03-29T18:00:00.0,0.3436,2017,3
2017-03-29T19:00:00.0,0.356,2017,3
2017-03-29T20:00:00.0,0.3426,2017,3
2017-03-29T21:00:00.0,0.3312,2017,3
2017-03-29T22:00:00.0,0.3484,2017,3
2017-03-29T23:00:00.0,0.3436,2017,3
2017-03-30T00:00:00.0,0.339,2017,3
2017-03-30T01:00:00.0,0.3368,2017,3
2017-03-30T02:00:00.0,0.3204,2017,3
2017-03-30T03:00:00.0,0.319,2017,3
2017-03-30T04:00:00.0,0.3236,2017,3
2017-03-30T05:00:00.0,0.3222,2017,3
2017-03-30T06:00:00.0,0.327,2017,3
2017-03-30T07:00:00.0,0.3146,2017,3
2017-03-30T08:00:00.0,0.3342,2017,3
2017-03-30T09:00:00.0,0.3456,2017,3
2017-03-30T10:00:00.0,0.3587,2017,3
2017-03-30T11:00:00.0,0.3615,2017,3
2017-03-30T12:00:00.0,0.3556,2017,3
2017-03-30T13:00:00.0,0.345,2017,3
2017-03-30T14:00:00.0,0.3162,2017,3
2017-03-30T15:00:00.0,0.3212,2017,3
2017-03-30T16:00:00.0,0.3187,2017,3
2017-03-30T17:00:00.0,0.2808,2017,3
2017-03-30T18:00:00.0,0.2666,2017,3
2017-03-30T19:00:00.0,0.2603,2017,3
2017-03-30T20:00:00.0,0.2601,2017,3
2017-03-30T21:00:00.0,0.2767,2017,3
2017-03-30T22:00:00.0,0.3064,2017,3
2017-03-30T23:00:00.0,0.3094,2017,3
2017-03-31T00:00:00.0,0.2992,2017,3
2017-03-31T01:00:00.0,0.2958,2017,3
2017-03-31T02:00:00.0,0.2987,2017,3
2017-03-31T03:00:00.0,0.305,2017,3
2017-03-31T04:00:00.0,0.3173,2017,3
2017-03-31T05:00:00.0,0.3064,2017,3
2017-03-31T06:00:00.0,0.3337,2017,3
2017-03-31T07:00:00.0,0.2493,2017,3
2017-03-31T08:00:00.0,0.3722,2017,3
2017-03-31T09:00:00.0,0.4233,2017,3
2017-03-31T10:00:00.0,0.4762,2017,3
2017-03-31T11:00:00.0,0.5002,2017,3
2017-03-31T12:00:00.0,0.5156,2017,3
2017-03-31T13:00:00.0,0.5216,2017,3
2017-03-31T14:00:00.0,0.5085,2017,3
2017-03-31T15:00:00.0,0.4875,2017,3
2017-03-31T16:00:00.0,0.4856,2017,3
2017-03-31T17:00:00.0,0.4614,2017,3
2017-03-31T18:00:00.0,0.3935,2017,3
2017-03-31T19:00:00.0,0.3792,2017,3
2017-03-31T20:00:00.0,0.3502,2017,3
2017-03-31T21:00:00.0,0.3074,2017,3
2017-03-31T22:00:00.0,0.2789,2017,3
2017-03-31T23:00:00.0,0.2454,2017,3
2019-04-01T00:00:00.0,0.193,2019,4
2019-04-01T01:00:00.0,0.193,2019,4
2019-04-01T02:00:00.0,0.1904,2019,4
2019-04-01T03:00:00.0,0.2007,2019,4
2019-04-01T04:00:00.0,0.2106,2019,4
2019-04-01T05:00:00.0,0.1606,2019,4
2019-04-01T06:00:00.0,0.2302,2019,4
2019-04-01T07:00:00.0,0.2511,2019,4
2019-04-01T08:00:00.0,0.2634,2019,4
2019-04-01T09:00:00.0,0.2066,2019,4
2019-04-01T10:00:00.0,0.3039,2019,4
2019-04-01T11:00:00.0,0.3288,2019,4
2019-04-01T12:00:00.0,0.34,2019,4
2019-04-01T13:00:00.0,0.3388,2019,4
2019-04-01T14:00:00.0,0.3326,2019,4
2019-04-01T15:00:00.0,0.3377,2019,4
2019-04-01T16:00:00.0,0.3349,2019,4
2019-04-01T17:00:00.0,0.3135,2019,4
2019-04-01T18:00:00.0,0.2847,2019,4
2019-04-01T19:00:00.0,0.2496,2019,4
2019-04-01T20:00:00.0,0.2468,2019,4
2019-04-01T21:00:00.0,0.2392,2019,4
2019-04-01T22:00:00.0,0.2139,2019,4
2019-04-01T23:00:00.0,0.19,2019,4
2019-04-02T00:00:00.0,0.1691,2019,4
2019-04-02T01:00:00.0,0.1212,2019,4
2019-04-02T02:00:00.0,0.1388,2019,4
2019-04-02T03:00:00.0,0.1384,2019,4
2019-04-02T04:00:00.0,0.1222,2019,4
2019-04-02T05:00:00.0,0.1205,2019,4
2019-04-02T06:00:00.0,0.1228,2019,4
2019-04-02T07:00:00.0,0.1192,2019,4
2019-04-02T08:00:00.0,0.1239,2019,4
2019-04-02T09:00:00.0,0.1051,2019,4
2019-04-02T10:00:00.0,0.1253,2019,4
2019-04-02T11:00:00.0,0.1314,2019,4
2019-04-02T12:00:00.0,0.1104,2019,4
2019-04-02T13:00:00.0,0.1404,2019,4
2019-04-02T14:00:00.0,0.1492,2019,4
2019-04-02T15:00:00.0,0.157,2019,4
2019-04-02T16:00:00.0,0.1644,2019,4
2019-04-02T17:00:00.0,0.1696,2019,4
2019-04-02T18:00:00.0,0.172,2019,4
2019-04-02T19:00:00.0,0.1945,2019,4
2019-04-02T20:00:00.0,0.2168,2019,4
2019-04-02T21:00:00.0,0.2576,2019,4
2019-04-02T22:00:00.0,0.2659,2019,4
2019-04-02T23:00:00.0,0.292,2019,4
2019-04-03T00:00:00.0,0.3516,2019,4
2019-04-03T01:00:00.0,0.3807,2019,4
2019-04-03T02:00:00.0,0.3746,2019,4
2019-04-03T03:00:00.0,0.3211,2019,4
2019-04-03T04:00:00.0,0.3472,2019,4
2019-04-03T05:00:00.0,0.3197,2019,4
2019-04-03T06:00:00.0,0.3568,2019,4
2019-04-03T07:00:00.0,0.385,2019,4
2019-04-03T08:00:00.0,0.4183,2019,4
2019-04-03T09:00:00.0,0.3912,2019,4
2019-04-03T10:00:00.0,0.3586,2019,4
2019-04-03T11:00:00.0,0.3261,2019,4
2019-04-03T12:00:00.0,0.299,2019,4
2019-04-03T13:00:00.0,0.2674,2019,4
2019-04-03T14:00:00.0,0.2652,2019,4
2019-04-03T15:00:00.0,0.2563,2019,4
2019-04-03T16:00:00.0,0.2616,2019,4
2019-04-03T17:00:00.0,0.302,2019,4
2019-04-03T18:00:00.0,0.3042,2019,4
2019-04-03T19:00:00.0,0.3024,2019,4
2019-04-03T20:00:00.0,0.3032,2019,4
2019-04-03T21:00:00.0,0.2982,2019,4
2019-04-03T22:00:00.0,0.2992,2019,4
2019-04-03T23:00:00.0,0.2893,2019,4
2019-04-04T00:00:00.0,0.2859,2019,4
2019-04-04T01:00:00.0,0.2937,2019,4
2019-04-04T02:00:00.0,0.2936,2019,4
2019-04-04T03:00:00.0,0.2814,2019,4
2019-04-04T04:00:00.0,0.2566,2019,4
2019-04-04T05:00:00.0,0.2394,2019,4
2019-04-04T06:00:00.0,0.2219,2019,4
2019-04-04T07:00:00.0,0.2182,2019,4
2019-04-04T08:00:00.0,0.2181,2019,4
2019-04-04T09:00:00.0,0.2266,2019,4
2019-04-04T10:00:00.0,0.2719,2019,4
2019-04-04T11:00:00.0,0.3084,2019,4
2019-04-04T12:00:00.0,0.3388,2019,4
2019-04-04T13:00:00.0,0.3833,2019,4
2019-04-04T14:00:00.0,0.437,2019,4
2019-04-04T15:00:00.0,0.4757,2019,4
2019-04-04T16:00:00.0,0.5134,2019,4
2019-04-04T17:00:00.0,0.5034,2019,4
2019-04-04T18:00:00.0,0.4922,2019,4
2019-04-04T19:00:00.0,0.4885,2019,4
2019-04-04T20:00:00.0,0.4781,2019,4
2019-04-04T21:00:00.0,0.4498,2019,4
2019-04-04T22:00:00.0,0.4418,2019,4
2019-04-04T23:00:00.0,0.4327,2019,4
2019-04-05T00:00:00.0,0.4206,2019,4
2019-04-05T01:00:00.0,0.414,2019,4
2019-04-05T02:00:00.0,0.4238,2019,4
2019-04-05T03:00:00.0,0.4158,2019,4
2019-04-05T04:00:00.0,0.4139,2019,4
2019-04-05T05:00:00.0,0.438,2019,4
2019-04-05T06:00:00.0,0.4262,2019,4
2019-04-05T07:00:00.0,0.4156,2019,4
2019-04-05T08:00:00.0,0.4099,2019,4
2019-04-05T09:00:00.0,0.4456,2019,4
2019-04-05T10:00:00.0,0.3351,2019,4
2019-04-05T11:00:00.0,0.5008,2019,4
2019-04-05T12:00:00.0,0.51,2019,4
2019-04-05T13:00:00.0,0.4894,2019,4
2019-04-05T14:00:00.0,0.452,2019,4
2019-04-05T15:00:00.0,0.417,2019,4
2019-04-05T16:00:00.0,0.3887,2019,4
2019-04-05T17:00:00.0,0.333,2019,4
2019-04-05T18:00:00.0,0.3127,2019,4
2019-04-05T19:00:00.0,0.3086,2019,4
2019-04-05T20:00:00.0,0.298,2019,4
2019-04-05T21:00:00.0,0.2725,2019,4
2019-04-05T22:00:00.0,0.2457,2019,4
2019-04-05T23:00:00.0,0.23,2019,4
2019-04-06T00:00:00.0,0.2147,2019,4
2019-04-06T01:00:00.0,0.1972,2019,4
2019-04-06T02:00:00.0,0.1798,2019,4
2019-04-06T03:00:00.0,0.1564,2019,4
2019-04-06T04:00:00.0,0.1486,2019,4
2019-04-06T05:00:00.0,0.1463,2019,4
2019-04-06T06:00:00.0,0.1444,2019,4
2019-04-06T07:00:00.0,0.131,2019,4
2019-04-06T08:00:00.0,0.1326,2019,4
2019-04-06T09:00:00.0,0.1402,2019,4
2019-04-06T10:00:00.0,0.1536,2019,4
2019-04-06T11:00:00.0,0.1594,2019,4
2019-04-06T12:00:00.0,0.1642,2019,4
2019-04-06T13:00:00.0,0.1688,2019,4
2019-04-06T14:00:00.0,0.1754,2019,4
2019-04-06T15:00:00.0,0.1834,2019,4
2019-04-06T16:00:00.0,0.1911,2019,4
2019-04-06T17:00:00.0,0.1988,2019,4
2019-04-06T18:00:00.0,0.2148,2019,4
2019-04-06T19:00:00.0,0.2346,2019,4
2019-04-06T20:00:00.0,0.2452,2019,4
2019-04-06T21:00:00.0,0.2613,2019,4
2019-04-06T22:00:00.0,0.2633,2019,4
2019-04-06T23:00:00.0,0.2635,2019,4
2019-04-07T00:00:00.0,0.255,2019,4
2019-04-07T01:00:00.0,0.2437,2019,4
2019-04-07T02:00:00.0,0.247,2019,4
2019-04-07T03:00:00.0,0.2496,2019,4
2019-04-07T04:00:00.0,0.252,2019,4
2019-04-07T05:00:00.0,0.2452,2019,4
2019-04-07T06:00:00.0,0.2402,2019,4
2019-04-07T07:00:00.0,0.2448,2019,4
2019-04-07T08:00:00.0,0.2522,2019,4
2019-04-07T09:00:00.0,0.2574,2019,4
2019-04-07T10:00:00.0,0.2537,2019,4
2019-04-07T11:00:00.0,0.2586,2019,4
2019-04-07T12:00:00.0,0.2613,2019,4
2019-04-07T13:00:00.0,0.257,2019,4
2019-04-07T14:00:00.0,0.2543,2019,4
2019-04-07T15:00:00.0,0.2568,2019,4
2019-04-07T16:00:00.0,0.2505,2019,4
2019-04-07T17:00:00.0,0.247,2019,4
2019-04-07T18:00:00.0,0.2436,2019,4
2019-04-07T19:00:00.0,0.2505,2019,4
2019-04-07T20:00:00.0,0.2617,2019,4
2019-04-07T21:00:00.0,0.2734,2019,4
2019-04-07T22:00:00.0,0.2772,2019,4
2019-04-07T23:00:00.0,0.287,2019,4
2019-04-08T00:00:00.0,0.2852,2019,4
2019-04-08T01:00:00.0,0.2888,2019,4
2019-04-08T02:00:00.0,0.2839,2019,4
2019-04-08T03:00:00.0,0.269,2019,4
2019-04-08T04:00:00.0,0.26,2019,4
2019-04-08T05:00:00.0,0.2538,2019,4
2019-04-08T06:00:00.0,0.2462,2019,4
2019-04-08T07:00:00.0,0.231,2019,4
2019-04-08T08:00:00.0,0.2278,2019,4
2019-04-08T09:00:00.0,0.1599,2019,4
2019-04-08T10:00:00.0,0.2323,2019,4
2019-04-08T11:00:00.0,0.1728,2019,4
2019-04-08T12:00:00.0,0.2393,2019,4
2019-04-08T13:00:00.0,0.2412,2019,4
2019-04-08T14:00:00.0,0.1152,2019,4
2019-04-08T15:00:00.0,0.2551,2019,4
2019-04-08T16:00:00.0,0.2478,2019,4
2019-04-08T17:00:00.0,0.2418,2019,4
2019-04-08T18:00:00.0,0.2268,2019,4
2019-04-08T19:00:00.0,0.2194,2019,4
2019-04-08T20:00:00.0,0.2271,2019,4
2019-04-08T21:00:00.0,0.2292,2019,4
2019-04-08T22:00:00.0,0.2488,2019,4
2019-04-08T23:00:00.0,0.2653,2019,4
2019-04-09T00:00:00.0,0.2681,2019,4
2019-04-09T01:00:00.0,0.2678,2019,4
2019-04-09T02:00:00.0,0.2682,2019,4
2019-04-09T03:00:00.0,0.2671,2019,4
2019-04-09T04:00:00.0,0.2678,2019,4
2019-04-09T05:00:00.0,0.263,2019,4
2019-04-09T06:00:00.0,0.2675,2019,4
2019-04-09T07:00:00.0,0.272,2019,4
2019-04-09T08:00:00.0,0.2808,2019,4
2019-04-09T09:00:00.0,0.2866,2019,4
2019-04-09T10:00:00.0,0.295,2019,4
2019-04-09T11:00:00.0,0.2905,2019,4
2019-04-09T12:00:00.0,0.2831,2019,4
2019-04-09T13:00:00.0,0.207,2019,4
2019-04-09T14:00:00.0,0.2544,2019,4
2019-04-09T15:00:00.0,0.2424,2019,4
2019-04-09T16:00:00.0,0.2293,2019,4
2019-04-09T17:00:00.0,0.2244,2019,4
2019-04-09T18:00:00.0,0.1991,2019,4
2019-04-09T19:00:00.0,0.1889,2019,4
2019-04-09T20:00:00.0,0.186,2019,4
2019-04-09T21:00:00.0,0.1804,2019,4
2019-04-09T22:00:00.0,0.1662,2019,4
2019-04-09T23:00:00.0,0.1526,2019,4
2019-04-10T00:00:00.0,0.1424,2019,4
2019-04-10T01:00:00.0,0.1346,2019,4
2019-04-10T02:00:00.0,0.1228,2019,4
2019-04-10T03:00:00.0,0.11,2019,4
2019-04-10T04:00:00.0,0.1085,2019,4
2019-04-10T05:00:00.0,0.1044,2019,4
2019-04-10T06:00:00.0,0.0925,2019,4
2019-04-10T07:00:00.0,0.0854,2019,4
2019-04-10T08:00:00.0,0.0826,2019,4
2019-04-10T09:00:00.0,0.0972,2019,4
2019-04-10T10:00:00.0,0.0985,2019,4
2019-04-10T11:00:00.0,0.097,2019,4
2019-04-10T12:00:00.0,0.0998,2019,4
2019-04-10T13:00:00.0,0.0953,2019,4
2019-04-10T14:00:00.0,0.091,2019,4
2019-04-10T15:00:00.0,0.0856,2019,4
2019-04-10T16:00:00.0,0.0814,2019,4
2019-04-10T17:00:00.0,0.0796,2019,4
2019-04-10T18:00:00.0,0.0742,2019,4
2019-04-10T19:00:00.0,0.0752,2019,4
2019-04-10T20:00:00.0,0.0787,2019,4
2019-04-10T21:00:00.0,0.0826,2019,4
2019-04-10T22:00:00.0,0.085,2019,4
2019-04-10T23:00:00.0,0.087,2019,4
2019-04-11T00:00:00.0,0.0857,2019,4
2019-04-11T01:00:00.0,0.0868,2019,4
2019-04-11T02:00:00.0,0.0788,2019,4
2019-04-11T03:00:00.0,0.0807,2019,4
2019-04-11T04:00:00.0,0.0819,2019,4
2019-04-11T05:00:00.0,0.0816,2019,4
2019-04-11T06:00:00.0,0.0788,2019,4
2019-04-11T07:00:00.0,0.0724,2019,4
2019-04-11T08:00:00.0,0.0722,2019,4
2019-04-11T09:00:00.0,0.0789,2019,4
2019-04-11T10:00:00.0,0.0792,2019,4
2019-04-11T11:00:00.0,0.0761,2019,4
2019-04-11T12:00:00.0,0.0718,2019,4
2019-04-11T13:00:00.0,0.0652,2019,4
2019-04-11T14:00:00.0,0.0648,2019,4
2019-04-11T15:00:00.0,0.0641,2019,4
2019-04-11T16:00:00.0,0.0623,2019,4
2019-04-11T17:00:00.0,0.061,2019,4
2019-04-11T18:00:00.0,0.0586,2019,4
2019-04-11T19:00:00.0,0.0583,2019,4
2019-04-11T20:00:00.0,0.0586,2019,4
2019-04-11T21:00:00.0,0.0553,2019,4
2019-04-11T22:00:00.0,0.055,2019,4
2019-04-11T23:00:00.0,0.0591,2019,4
2019-04-12T00:00:00.0,0.0635,2019,4
2019-04-12T01:00:00.0,0.0694,2019,4
2019-04-12T02:00:00.0,0.0804,2019,4
2019-04-12T03:00:00.0,0.085,2019,4
2019-04-12T04:00:00.0,0.0836,2019,4
2019-04-12T05:00:00.0,0.099,2019,4
2019-04-12T06:00:00.0,0.118,2019,4
2019-04-12T07:00:00.0,0.1352,2019,4
2019-04-12T08:00:00.0,0.1544,2019,4
2019-04-12T09:00:00.0,0.1809,2019,4
2019-04-12T10:00:00.0,0.2035,2019,4
2019-04-12T11:00:00.0,0.23,2019,4
2019-04-12T12:00:00.0,0.242,2019,4
2019-04-12T13:00:00.0,0.2587,2019,4
2019-04-12T14:00:00.0,0.2815,2019,4
2019-04-12T15:00:00.0,0.2918,2019,4
2019-04-12T16:00:00.0,0.299,2019,4
2019-04-12T17:00:00.0,0.2923,2019,4
2019-04-12T18:00:00.0,0.2691,2019,4
2019-04-12T19:00:00.0,0.2689,2019,4
2019-04-12T20:00:00.0,0.2744,2019,4
2019-04-12T21:00:00.0,0.292,2019,4
2019-04-12T22:00:00.0,0.2878,2019,4
2019-04-12T23:00:00.0,0.2892,2019,4
2019-04-13T00:00:00.0,0.2858,2019,4
2019-04-13T01:00:00.0,0.2843,2019,4
2019-04-13T02:00:00.0,0.2735,2019,4
2019-04-13T03:00:00.0,0.275,2019,4
2019-04-13T04:00:00.0,0.2962,2019,4
2019-04-13T05:00:00.0,0.3072,2019,4
2019-04-13T06:00:00.0,0.3091,2019,4
2019-04-13T07:00:00.0,0.3366,2019,4
2019-04-13T08:00:00.0,0.4018,2019,4
2019-04-13T09:00:00.0,0.4094,2019,4
2019-04-13T10:00:00.0,0.4078,2019,4
2019-04-13T11:00:00.0,0.4297,2019,4
2019-04-13T12:00:00.0,0.434,2019,4
2019-04-13T13:00:00.0,0.4111,2019,4
2019-04-13T14:00:00.0,0.4056,2019,4
2019-04-13T15:00:00.0,0.4037,2019,4
2019-04-13T16:00:00.0,0.416,2019,4
2019-04-13T17:00:00.0,0.3948,2019,4
2019-04-13T18:00:00.0,0.3544,2019,4
2019-04-13T19:00:00.0,0.3488,2019,4
2019-04-13T20:00:00.0,0.3768,2019,4
2019-04-13T21:00:00.0,0.3777,2019,4
2019-04-13T22:00:00.0,0.3652,2019,4
2019-04-13T23:00:00.0,0.3564,2019,4
2019-04-14T00:00:00.0,0.3631,2019,4
2019-04-14T01:00:00.0,0.3662,2019,4
2019-04-14T02:00:00.0,0.3548,2019,4
2019-04-14T03:00:00.0,0.3622,2019,4
2019-04-14T04:00:00.0,0.3611,2019,4
2019-04-14T05:00:00.0,0.3516,2019,4
2019-04-14T06:00:00.0,0.3516,2019,4
2019-04-14T07:00:00.0,0.3753,2019,4
2019-04-14T08:00:00.0,0.4219,2019,4
2019-04-14T09:00:00.0,0.4633,2019,4
2019-04-14T10:00:00.0,0.4854,2019,4
2019-04-14T11:00:00.0,0.4694,2019,4
2019-04-14T12:00:00.0,0.452,2019,4
2019-04-14T13:00:00.0,0.441,2019,4
2019-04-14T14:00:00.0,0.46,2019,4
2019-04-14T15:00:00.0,0.4554,2019,4
2019-04-14T16:00:00.0,0.4626,2019,4
2019-04-14T17:00:00.0,0.4508,2019,4
2019-04-14T18:00:00.0,0.4242,2019,4
2019-04-14T19:00:00.0,0.4004,2019,4
2019-04-14T20:00:00.0,0.4024,2019,4
2019-04-14T21:00:00.0,0.394,2019,4
2019-04-14T22:00:00.0,0.3736,2019,4
2019-04-14T23:00:00.0,0.3388,2019,4
2019-04-15T00:00:00.0,0.313,2019,4
2019-04-15T01:00:00.0,0.3101,2019,4
2019-04-15T02:00:00.0,0.3155,2019,4
2019-04-15T03:00:00.0,0.3368,2019,4
2019-04-15T04:00:00.0,0.3238,2019,4
2019-04-15T05:00:00.0,0.3476,2019,4
2019-04-15T06:00:00.0,0.394,2019,4
2019-04-15T07:00:00.0,0.4632,2019,4
2019-04-15T08:00:00.0,0.4856,2019,4
2019-04-15T09:00:00.0,0.4966,2019,4
2019-04-15T10:00:00.0,0.4972,2019,4
2019-04-15T11:00:00.0,0.4936,2019,4
2019-04-15T12:00:00.0,0.4831,2019,4
2019-04-15T13:00:00.0,0.4725,2019,4
2019-04-15T14:00:00.0,0.4712,2019,4
